Observed,Predicted,Linked,Residual,Pearsons
0.971014,1.627099,0.803501,0.167513,0.421575
0.905512,2.258077,0.895449,0.010063,0.032889
0.981982,3.564739,0.971696,0.010286,0.062025
0.943396,3.066483,0.953415,-0.010019,-0.047542
0.707006,0.970105,0.620957,0.086049,0.177366
0.701754,0.982517,0.625632,0.076122,0.157289
0.763889,1.398431,0.753016,0.010873,0.025213
0.825243,1.453879,0.766338,0.058905,0.139203
0.897959,1.539368,0.785483,0.112476,0.274006
0.979381,2.092316,0.876599,0.102782,0.312505
0.959184,2.914067,0.945745,0.013439,0.059327
0.853211,0.950004,0.613260,0.239951,0.492709
0.800000,1.514611,0.780106,0.019894,0.048032
0.953488,2.665091,0.930407,0.023081,0.090706
0.938144,2.665279,0.930420,0.007724,0.030357
0.876106,1.682449,0.814082,0.062024,0.159429
0.928058,2.483464,0.916546,0.011512,0.041624
0.920792,1.428031,0.760219,0.160573,0.376093
0.666667,1.099431,0.666940,-0.000273,-0.000578
0.648069,1.102149,0.667844,-0.019775,-0.041985
0.948276,2.344389,0.904094,0.044182,0.150042
0.839080,1.243383,0.711593,0.127487,0.281415
0.890909,2.333628,0.903057,-0.012148,-0.041056
0.572650,1.038532,0.646026,-0.073376,-0.153442
0.782178,1.287630,0.724076,0.058102,0.129988
0.881188,2.412036,0.910367,-0.029179,-0.102149
0.922330,2.228605,0.892321,0.030009,0.096810
0.966387,2.342292,0.903893,0.062494,0.212033
0.709402,1.426372,0.759821,-0.050419,-0.118025
0.898990,2.422511,0.911301,-0.012311,-0.043303
0.811024,1.382810,0.749127,0.061897,0.142778
0.771429,1.322209,0.733454,0.037975,0.085886
0.765517,1.346068,0.739738,0.025779,0.058751
0.950617,2.356465,0.905245,0.045372,0.154918
0.722628,1.343212,0.738994,-0.016366,-0.037265
0.783784,1.369496,0.745765,0.038019,0.087314
0.981132,2.060755,0.872642,0.108490,0.325430
0.841584,1.322510,0.733534,0.108050,0.244395
0.886792,1.612085,0.800529,0.086263,0.215873
0.786260,1.356157,0.742351,0.043909,0.100400
0.779310,1.527613,0.782947,-0.003637,-0.008822
0.790210,1.612951,0.800701,-0.010491,-0.026263
0.887850,1.612752,0.800662,0.087188,0.218242
0.834862,1.347043,0.739992,0.094870,0.216283
0.673469,1.398573,0.753051,-0.079582,-0.184543
0.647059,1.630101,0.804090,-0.157031,-0.395645
0.827751,1.452237,0.765954,0.061797,0.145954
0.722772,1.575404,0.793076,-0.070304,-0.173547
0.959596,1.325239,0.734260,0.225336,0.510125
0.808696,1.488118,0.774203,0.034493,0.082499
0.805405,1.505264,0.778041,0.027364,0.065847
0.981132,1.969966,0.860538,0.120594,0.348106
0.767241,1.381559,0.748813,0.018428,0.042490
0.869048,1.918701,0.853202,0.015846,0.044773
0.959596,1.740631,0.824590,0.135006,0.354982
0.717514,1.626716,0.803426,-0.085912,-0.216181
0.881188,1.899393,0.850341,0.030847,0.086471
0.897436,1.857857,0.843993,0.053443,0.147281
0.919028,1.761767,0.828259,0.090769,0.240668
0.968992,1.720458,0.821016,0.147976,0.386019
0.953846,1.967651,0.860215,0.093631,0.270013
0.980769,2.292625,0.898999,0.081770,0.271363
1.000000,2.577532,0.924039,0.075961,0.286715
0.725490,1.327551,0.734874,-0.009384,-0.021260
0.860870,2.388896,0.908269,-0.047399,-0.164212
0.965318,2.541936,0.921286,0.044032,0.163510
0.772358,2.049634,0.871218,-0.098860,-0.295141
0.857143,2.003213,0.865099,-0.007956,-0.023289
0.958333,2.111452,0.878938,0.079395,0.243394
0.978022,1.638445,0.805718,0.172304,0.435499
0.971831,2.601906,0.925868,0.045963,0.175441
0.959596,2.600131,0.925736,0.033860,0.129138
0.813953,2.184354,0.887450,-0.073497,-0.232553
0.795455,2.127312,0.880843,-0.085388,-0.263564
0.710843,2.031802,0.868901,-0.158058,-0.468308
0.780488,1.834378,0.840287,-0.059799,-0.163234
1.000000,1.495817,0.775934,0.224066,0.537372
0.851064,2.409917,0.910177,-0.059113,-0.206742
0.776000,2.028922,0.868523,-0.092523,-0.273800
0.964912,1.309248,0.729977,0.234935,0.529167
1.000000,1.308773,0.729849,0.270151,0.608397
0.734694,1.761031,0.828132,-0.093438,-0.247673
0.983871,1.265088,0.717786,0.266085,0.591199
0.906977,2.093081,0.876693,0.030284,0.092107
0.938462,2.416863,0.910799,0.027663,0.097052
0.926606,2.385573,0.907964,0.018642,0.064489
0.643564,1.259361,0.716165,-0.072601,-0.161028
0.786164,2.154395,0.884027,-0.097863,-0.305637
0.936842,1.265210,0.717820,0.219022,0.486650
1.000000,2.383309,0.907755,0.092245,0.318777
0.906977,2.394568,0.908788,-0.001811,-0.006290
1.000000,1.213448,0.702829,0.297171,0.650247
1.000000,1.335321,0.736926,0.263074,0.597484
0.423077,1.215467,0.703428,-0.280351,-0.613802
0.745098,2.034291,0.869227,-0.124129,-0.368169
0.952381,1.251832,0.714020,0.238361,0.527488
0.767857,2.030868,0.868778,-0.100921,-0.298900
0.822222,2.140093,0.882356,-0.060134,-0.186644
0.769231,2.119410,0.879898,-0.110667,-0.340427
0.523810,1.432282,0.761237,-0.237427,-0.556911
0.786885,2.132644,0.881477,-0.094592,-0.292647
0.791667,2.245882,0.894166,-0.102499,-0.333194
0.582418,1.497416,0.776293,-0.193875,-0.465230
0.813953,2.173452,0.886216,-0.072263,-0.227565
0.758242,1.917139,0.852973,-0.094731,-0.267501
0.775862,2.452979,0.913963,-0.138101,-0.492482
0.753846,1.978054,0.861662,-0.107816,-0.312279
0.750000,1.917030,0.852957,-0.102957,-0.290717
0.760870,1.917096,0.852967,-0.092097,-0.260058
0.914894,2.163963,0.885131,0.029763,0.093341
0.818182,2.263567,0.896021,-0.077839,-0.255015
0.885057,2.112025,0.879007,0.006050,0.018551
0.917526,2.561046,0.922776,-0.005250,-0.019667
0.953488,2.149172,0.883419,0.070069,0.218337
0.880952,2.427923,0.911780,-0.030828,-0.108697
0.760000,2.215756,0.890929,-0.130929,-0.420010
0.647059,2.185514,0.887580,-0.240521,-0.761426
0.406593,1.791274,0.833252,-0.426659,-1.144625
0.907834,2.587984,0.924829,-0.016995,-0.064454
0.751634,2.335509,0.903239,-0.151605,-0.512815
0.642857,2.114600,0.879318,-0.236461,-0.725883
0.851852,2.888968,0.944366,-0.092514,-0.403618
0.839572,2.449222,0.913639,-0.074067,-0.263682
0.929078,2.529095,0.920269,0.008809,0.032521
0.905172,3.085712,0.954303,-0.049131,-0.235268
0.982456,3.048716,0.952580,0.029876,0.140569
1.000000,3.290558,0.962767,0.037233,0.196655
0.982301,2.878264,0.943768,0.038533,0.167267
0.950820,2.148397,0.883329,0.067491,0.210234
0.970370,2.451802,0.913862,0.056508,0.201406
0.968912,2.780641,0.938001,0.030911,0.128179
0.860140,1.904039,0.851034,0.009106,0.025574
0.772727,1.267037,0.718335,0.054392,0.120922
0.879310,2.130573,0.881231,-0.001921,-0.005937
0.819820,1.818418,0.837718,-0.017898,-0.048542
0.950617,2.904508,0.945224,0.005393,0.023700
0.949580,2.925343,0.946354,0.003226,0.014319
0.959732,2.129410,0.881093,0.078639,0.242955
0.981481,2.618828,0.927112,0.054369,0.209150
1.000000,2.377556,0.907223,0.092777,0.319789
0.901961,1.466759,0.769328,0.132633,0.314846
0.883495,1.899337,0.850332,0.033163,0.092959
0.964912,2.703108,0.933003,0.031909,0.127627
0.986207,2.524854,0.919930,0.066277,0.244203
0.910448,1.915155,0.852681,0.057767,0.162989
0.901961,1.916524,0.852883,0.049078,0.138553
1.000000,2.147082,0.883175,0.116825,0.363700
0.777778,1.858700,0.844125,-0.066347,-0.182906
0.943396,2.509806,0.918716,0.024680,0.090313
0.962791,2.752181,0.936211,0.026580,0.108765
0.966387,2.768122,0.937220,0.029167,0.120242
0.950413,2.057377,0.872211,0.078202,0.234239
0.921788,2.467009,0.915162,0.006626,0.023780
0.878261,1.870413,0.845940,0.032321,0.089530
0.967213,2.789952,0.938576,0.028637,0.119268
1.000000,2.872815,0.943460,0.056540,0.244802
0.849057,1.931934,0.855132,-0.006075,-0.017261
0.870370,1.804480,0.835440,0.034930,0.094206
0.967742,2.043402,0.870413,0.097329,0.289801
0.983607,2.342067,0.903871,0.079736,0.270504
0.923077,1.913222,0.852396,0.070681,0.199266
0.969697,2.399424,0.909230,0.060467,0.210480
0.981818,2.556320,0.922410,0.059408,0.222064
0.960000,2.450480,0.913748,0.046252,0.164753
0.976048,2.012400,0.866332,0.109716,0.322413
0.971831,2.547605,0.921731,0.050100,0.186526
0.982759,2.711149,0.933540,0.049219,0.197601
0.981982,2.073803,0.874293,0.107689,0.324835
0.981132,2.599818,0.925713,0.055419,0.211332
0.945946,2.206130,0.889874,0.056072,0.179117
0.985294,2.883290,0.944050,0.041244,0.179459
0.973333,2.340478,0.903718,0.069615,0.236000
0.972973,2.205890,0.889848,0.083125,0.265509
0.946429,2.206191,0.889881,0.056548,0.180643
1.000000,2.593477,0.925240,0.074760,0.284254
0.947368,2.600799,0.925786,0.021582,0.082338
0.962617,2.541894,0.921283,0.041334,0.153489
0.971963,3.002618,0.950343,0.021620,0.099523
0.962264,2.441369,0.912958,0.049306,0.174907
0.980769,2.925932,0.946385,0.034384,0.152643
0.983333,2.768185,0.937224,0.046109,0.190093
0.936842,2.716111,0.933869,0.002973,0.011965
0.963964,2.278043,0.897515,0.066449,0.219096
0.983122,3.084471,0.954246,0.028876,0.138196
0.976879,2.800237,0.939204,0.037675,0.157664
1.000000,2.677493,0.931265,0.068735,0.271677
0.978022,2.951132,0.947720,0.030302,0.136135
0.942029,2.924630,0.946315,-0.004286,-0.019018
0.925466,3.042636,0.952291,-0.026825,-0.125851
0.976190,2.917646,0.945939,0.030251,0.133772
0.940299,3.065882,0.953387,-0.013088,-0.062086
0.985185,3.221230,0.960094,0.025091,0.128186
1.000000,2.943541,0.947321,0.052679,0.235814
0.693548,1.201837,0.699359,-0.005811,-0.012672
0.604396,0.922331,0.602409,0.001987,0.004060
0.924242,1.744207,0.825216,0.099026,0.260743
0.884298,2.376685,0.907142,-0.022844,-0.078709
0.961905,3.664414,0.974381,-0.012476,-0.078963
0.960000,3.166030,0.957829,0.002171,0.010801
0.748344,0.938101,0.608630,0.139714,0.286267
0.611111,0.930310,0.605569,0.005542,0.011340
0.768116,1.519403,0.781157,-0.013041,-0.031542
0.835052,1.472845,0.770728,0.064324,0.153020
0.934783,1.556642,0.789157,0.145626,0.357007
0.934066,2.209361,0.890229,0.043837,0.140231
0.956522,3.013707,0.950891,0.005631,0.026059
0.786408,0.966264,0.619498,0.166910,0.343782
0.850746,1.533234,0.784163,0.066583,0.161843
0.869919,2.764723,0.937006,-0.067087,-0.276136
0.868132,2.764947,0.937021,-0.068889,-0.283578
0.869159,1.728956,0.822530,0.046629,0.122043
0.849624,2.582748,0.924434,-0.074810,-0.283047
0.831579,1.442845,0.763745,0.067834,0.159691
0.637255,1.073708,0.658261,-0.021006,-0.044289
0.691630,1.072428,0.657823,0.033807,0.071256
0.945455,2.388789,0.908259,0.037196,0.128857
0.797619,1.255543,0.715079,0.082540,0.182863
0.826923,2.375559,0.907037,-0.080114,-0.275895
0.459459,1.068541,0.656491,-0.197032,-0.414908
0.831579,1.299925,0.727448,0.104131,0.233860
0.831579,2.454382,0.914084,-0.082505,-0.294407
0.855670,2.269864,0.896674,-0.041004,-0.134711
1.000000,2.385907,0.907995,0.092005,0.318321
0.801802,1.476626,0.771593,0.030209,0.071960
0.849462,2.464934,0.914986,-0.065524,-0.234933
0.785124,1.412362,0.756433,0.028691,0.066843
0.737374,1.371006,0.746149,-0.008775,-0.020161
0.884892,1.396352,0.752502,0.132390,0.306772
0.987179,2.401790,0.909444,0.077735,0.270875
0.786260,1.391571,0.751316,0.034944,0.080843
0.885714,1.346748,0.739915,0.145799,0.332357
0.980000,2.102944,0.877904,0.102096,0.311843
0.873684,1.360955,0.743584,0.130100,0.297947
0.900000,1.652457,0.808421,0.091579,0.232703
0.808000,1.324772,0.734136,0.073864,0.167191
0.812950,1.568614,0.791666,0.021284,0.052408
0.824818,1.653459,0.808613,0.016205,0.041192
0.900990,1.653158,0.808556,0.092434,0.234940
0.805825,1.385014,0.749680,0.056145,0.129607
0.673759,1.443397,0.763876,-0.090117,-0.212190
0.833333,1.653651,0.808650,0.024683,0.062748
0.901478,1.418774,0.757989,0.143489,0.335018
0.747368,1.617375,0.801581,-0.054213,-0.135937
0.978495,1.269063,0.718905,0.259590,0.577465
0.853211,1.504788,0.777936,0.075275,0.181110
0.877095,1.545714,0.786840,0.090255,0.220381
1.000000,2.012367,0.866328,0.133672,0.392807
0.858407,1.332746,0.736248,0.122159,0.277214
0.975309,1.887530,0.848555,0.126754,0.353586
1.000000,1.742332,0.824889,0.175111,0.460744
0.836257,1.579294,0.793879,0.042378,0.104761
0.897959,1.867886,0.845550,0.052409,0.145024
0.933333,1.825579,0.838876,0.094457,0.256925
0.950207,1.718937,0.820743,0.129464,0.337525
0.918699,1.677820,0.813219,0.105480,0.270644
0.935484,1.924561,0.854060,0.081424,0.230633
0.969925,2.622489,0.927378,0.042547,0.163948
0.989529,2.878106,0.943759,0.045770,0.198667
0.872340,2.252725,0.894888,-0.022548,-0.073517
0.923077,2.041610,0.870180,0.052897,0.157381
0.859649,1.535903,0.784739,0.074910,0.182262
0.926606,1.115946,0.672395,0.254211,0.541636
0.962500,3.002827,0.950353,0.012147,0.055920
0.982906,3.019015,0.951151,0.031755,0.147320
0.945578,2.392529,0.908602,0.036976,0.128312
0.962264,2.657979,0.929910,0.032354,0.126729
0.960396,2.419421,0.911027,0.049369,0.173405
0.960000,1.978443,0.861716,0.098284,0.284719
0.881188,1.037794,0.645765,0.235423,0.492228
0.946429,2.765567,0.937060,0.009369,0.038580
0.944056,2.559507,0.922657,0.021399,0.080105
0.878788,1.036078,0.645156,0.233632,0.488293
0.900000,1.035971,0.645118,0.254882,0.532693
0.948276,2.195884,0.888740,0.059536,0.189332
0.943662,1.195382,0.697412,0.246250,0.536051
0.980769,2.546591,0.921652,0.059117,0.219997
0.971831,2.865268,0.943032,0.028799,0.124250
0.957627,2.871574,0.943390,0.014237,0.061606
0.831933,1.774147,0.830372,0.001561,0.004159
0.966102,2.522333,0.919728,0.046374,0.170673
0.911504,1.458998,0.767531,0.143973,0.340840
1.000000,2.893817,0.944636,0.055364,0.242094
0.961538,2.924836,0.946327,0.015211,0.067495
0.923077,1.411242,0.756160,0.166917,0.388725
0.924528,1.573794,0.792743,0.131785,0.325122
0.754098,1.710495,0.819224,-0.065126,-0.169231
0.916667,2.459856,0.914553,0.002114,0.007563
0.941176,1.460637,0.767912,0.173264,0.410419
0.923077,2.467374,0.915193,0.007884,0.028300
0.962963,2.658517,0.929948,0.033015,0.129352
0.864865,2.571189,0.923555,-0.058690,-0.220883
0.660606,1.890720,0.849037,-0.188431,-0.526325
0.928571,2.649626,0.929322,-0.000751,-0.002932
0.947368,2.769025,0.937277,0.010091,0.041619
0.908257,1.979264,0.861829,0.046428,0.134543
0.903846,2.675098,0.931100,-0.027254,-0.107602
0.981651,2.285626,0.898290,0.083361,0.275787
0.895522,2.967886,0.948588,-0.053066,-0.240296
0.932432,2.421366,0.911200,0.021232,0.074642
0.931507,2.285538,0.898281,0.033226,0.109919
0.981818,2.285591,0.898286,0.083532,0.276347
1.000000,2.667379,0.930566,0.069434,0.273157
0.933333,2.689964,0.932117,0.001216,0.004836
0.923810,2.590363,0.925007,-0.001197,-0.004545
0.924528,3.067482,0.953462,-0.028934,-0.137356
1.000000,2.513549,0.919020,0.080980,0.296843
0.803922,2.961078,0.948237,-0.144315,-0.651392
0.915254,2.726501,0.934552,-0.019298,-0.078031
0.840426,2.679927,0.931432,-0.091006,-0.360108
0.706422,2.234129,0.892915,-0.186493,-0.603103
0.931915,3.120199,0.955852,-0.023937,-0.116523
0.777778,2.775989,0.937712,-0.159934,-0.661767
0.823529,2.657304,0.929863,-0.106334,-0.416379
0.877778,3.070205,0.953588,-0.075810,-0.360358
0.863415,2.901022,0.945033,-0.081618,-0.358106
0.861635,3.021708,0.951282,-0.089647,-0.416425
0.944000,3.266128,0.961846,-0.017846,-0.093158
1.000000,3.230139,0.960448,0.039552,0.202930
1.000000,3.471997,0.968945,0.031055,0.179026
0.676471,1.100019,0.667135,0.009336,0.019811
0.818182,1.322848,0.733624,0.084558,0.191280
0.860140,1.948573,0.857523,0.002617,0.007488
0.968504,3.333849,0.964344,0.004160,0.022432
0.901639,2.833667,0.941203,-0.039564,-0.168183
0.838150,1.223470,0.705793,0.132357,0.290458
0.738462,1.245758,0.712277,0.026185,0.057841
0.525000,1.078555,0.659913,-0.134913,-0.284785
0.663866,1.353721,0.741723,-0.077857,-0.177882
0.754386,1.436559,0.762256,-0.007870,-0.018486
0.840708,1.784920,0.832189,0.008519,0.022795
0.912281,2.683619,0.931685,-0.019404,-0.076911
0.776000,1.053996,0.651458,0.124542,0.261364
0.602564,1.405860,0.754844,-0.152280,-0.353991
0.889655,2.435961,0.912486,-0.022831,-0.080794
0.893805,2.436792,0.912559,-0.018754,-0.066391
0.674419,1.488145,0.774209,-0.099790,-0.238673
0.870968,2.249175,0.894514,-0.023546,-0.076652
0.897436,1.328376,0.735093,0.162343,0.367888
0.681416,1.094682,0.665354,0.016062,0.034039
0.718876,1.118219,0.673138,0.045738,0.097508
0.727273,2.190574,0.888147,-0.160874,-0.510413
0.526316,1.165511,0.688237,-0.161921,-0.349559
0.920635,2.187532,0.887807,0.032828,0.104017
0.684211,1.148600,0.682920,0.001291,0.002775
0.760684,1.382418,0.749029,0.011655,0.026881
0.846154,2.264767,0.896146,-0.049992,-0.163869
0.848739,2.080889,0.875181,-0.026442,-0.080002
0.822222,2.190720,0.888164,-0.065942,-0.209230
0.669173,1.220063,0.704789,-0.035616,-0.078081
0.878261,2.274582,0.897160,-0.018899,-0.062219
0.552448,1.271575,0.719610,-0.167162,-0.372142
0.570248,1.120362,0.673838,-0.103590,-0.220966
0.776398,1.146223,0.682165,0.094233,0.202375
0.876404,2.198685,0.889051,-0.012647,-0.040268
0.712418,1.144324,0.681561,0.030857,0.066235
0.685039,1.189931,0.695758,-0.010719,-0.023297
0.770492,1.913020,0.852366,-0.081874,-0.230803
0.726496,1.176779,0.691730,0.034766,0.075288
0.672131,1.459015,0.767535,-0.095404,-0.225860
0.578231,1.303994,0.728554,-0.150323,-0.338029
0.614907,1.371802,0.746350,-0.131443,-0.302100
0.610063,1.459132,0.767562,-0.157499,-0.372879
0.674797,1.459333,0.767609,-0.092812,-0.219747
0.744000,1.202530,0.699567,0.044433,0.096921
0.619632,1.220619,0.704953,-0.085321,-0.187080
0.864407,1.508706,0.778804,0.085603,0.206247
0.911111,1.431969,0.761162,0.149949,0.351685
0.811966,1.407854,0.755332,0.056634,0.131740
0.895652,1.295173,0.726149,0.169503,0.380107
0.740458,1.349635,0.740665,-0.000207,-0.000473
0.681592,1.358874,0.743050,-0.061458,-0.140652
0.950820,1.819532,0.837898,0.112922,0.306399
0.790323,1.462461,0.768334,0.021989,0.052118
0.847826,1.761191,0.828160,0.019666,0.052131
0.791304,1.589152,0.795901,-0.004597,-0.011407
0.761658,1.756401,0.827335,-0.065677,-0.173768
0.807339,1.742250,0.824874,-0.017535,-0.046136
0.906977,1.702172,0.817713,0.089264,0.231206
0.878327,1.947551,0.857377,0.020950,0.059911
0.875862,1.921364,0.853593,0.022269,0.062994
0.917808,2.165187,0.885272,0.032536,0.102093
0.905660,1.648477,0.807657,0.098003,0.248649
0.900498,2.278299,0.897542,0.002956,0.009749
0.956757,3.600715,0.972696,-0.015939,-0.097803
0.933333,3.102373,0.955058,-0.021725,-0.104859
0.411255,0.880061,0.585242,-0.173987,-0.353144
0.680851,0.898404,0.592781,0.088070,0.179254
0.733945,1.415064,0.757090,-0.023145,-0.053971
0.819209,1.486681,0.773878,0.045331,0.108364
0.906977,1.557737,0.789388,0.117589,0.288390
0.929825,2.111440,0.878937,0.050888,0.156003
0.941860,2.949968,0.947659,-0.005799,-0.026036
0.825137,0.962497,0.618062,0.207075,0.426201
0.757009,1.531042,0.783690,-0.026681,-0.064802
0.901478,2.700866,0.932853,-0.031375,-0.125360
0.894737,2.701015,0.932863,-0.038126,-0.152345
0.828877,1.682322,0.814058,0.014819,0.038089
0.868545,2.518996,0.919460,-0.050915,-0.187098
0.897143,1.445073,0.764271,0.132872,0.313042
0.429577,0.950815,0.613574,-0.183997,-0.377871
0.387622,0.986915,0.627275,-0.239653,-0.495632
0.905263,2.349340,0.904568,0.000695,0.002366
0.685484,1.248115,0.712955,-0.027471,-0.060725
0.826087,2.340242,0.903696,-0.077609,-0.263073
0.623037,1.002356,0.632986,-0.009949,-0.020642
0.817143,1.319275,0.732671,0.084472,0.190869
0.885714,2.418314,0.910928,-0.025214,-0.088519
0.875706,2.235658,0.893078,-0.017372,-0.056218
0.948187,2.347638,0.904405,0.043782,0.148900
0.759162,1.417873,0.757771,0.001391,0.003246
0.884393,2.428567,0.911837,-0.027444,-0.096793
0.731343,1.374377,0.747003,-0.015660,-0.036022
0.743017,1.315821,0.731746,0.011271,0.025440
0.826484,1.333760,0.736515,0.089969,0.204232
0.957627,2.360384,0.905616,0.052011,0.177899
0.791469,1.335836,0.737062,0.054407,0.123588
0.805405,1.300275,0.727543,0.077862,0.174883
0.944444,2.066741,0.873402,0.071042,0.213645
0.805714,1.310755,0.730383,0.075331,0.169755
0.822222,1.599808,0.798065,0.024157,0.060176
0.717073,1.222288,0.705445,0.011628,0.025510
0.753425,1.515265,0.780250,-0.026825,-0.064783
0.760369,1.600705,0.798246,-0.037877,-0.094383
0.823204,1.600528,0.798210,0.024994,0.062277
0.759563,1.335565,0.736991,0.022572,0.051270
0.647059,1.388239,0.750486,-0.103427,-0.239009
0.840909,1.641787,0.806366,0.034543,0.087418
0.816254,1.320924,0.733111,0.083143,0.187964
0.794286,1.566958,0.791321,0.002965,0.007296
0.965318,1.221948,0.705344,0.259974,0.570258
0.788360,1.470900,0.770281,0.018079,0.042978
0.799228,1.512057,0.779544,0.019684,0.047482
0.988889,1.974985,0.861237,0.127652,0.369258
0.705882,1.252249,0.714139,-0.008257,-0.018274
0.859504,1.792047,0.833381,0.026123,0.070103
0.942197,1.700566,0.817420,0.124777,0.322988
0.760956,1.553975,0.788594,-0.027638,-0.067689
0.789855,1.772655,0.830119,-0.040264,-0.107219
0.886957,1.731196,0.822927,0.064030,0.167735
0.838006,1.727848,0.822334,0.015672,0.041002
0.862069,1.661826,0.810208,0.051861,0.132253
0.892157,1.905806,0.851297,0.040860,0.114840
0.655629,1.401794,0.753845,-0.098216,-0.228001
0.777778,2.803195,0.939384,-0.161606,-0.677239
0.892308,2.301505,0.899892,-0.007584,-0.025268
